,date,title,link,Stock,Source,,,,,
764,"Fri, 12 Mar 2021 08:00:00 GMT",Tracking Dan Loeb's Third Point Portfolio - Q4 2020 Update - Seeking Alpha,https://seekingalpha.com/article/4413394-tracking-dan-loeb-s-third-point-portfolio-q4-2020-update,ADBE, Seeking Alpha,,,,,
765,"Fri, 12 Mar 2021 08:00:00 GMT",Amazon Music Will Be A Game Changer - Seeking Alpha,https://seekingalpha.com/article/4413608-amazon-music-will-be-game-changer,AMZN, Seeking Alpha,,,,,
766,"Fri, 12 Mar 2021 08:00:00 GMT",Visa: Accelerating Investment In Crypto May Justify The Valuation - Seeking Alpha,https://seekingalpha.com/article/4413639-visa-accelerating-investment-in-crypto-may-justify-valuation,MA, Seeking Alpha,,,,,
767,"Fri, 12 Mar 2021 08:00:00 GMT",Visa: Accelerating Investment In Crypto May Justify The Valuation - Seeking Alpha,https://seekingalpha.com/article/4413639-visa-accelerating-investment-in-crypto-may-justify-valuation,V, Seeking Alpha,,,,,
768,"Thu, 11 Mar 2021 08:00:00 GMT",Palantir: Opportunities Outweigh The Risks - Seeking Alpha,https://seekingalpha.com/article/4412897-palantir-opportunities-outweigh-risks,ORCL, Seeking Alpha,,,,,
769,"Wed, 10 Mar 2021 08:00:00 GMT",Amazon: Stock Looks Better On The Dip - Seeking Alpha,https://seekingalpha.com/article/4412447-amazon-stock-looks-better-on-dip,AMZN, Seeking Alpha,,,,,
770,"Wed, 10 Mar 2021 08:00:00 GMT",XLF: Financials Are Back In Style - Seeking Alpha,https://seekingalpha.com/article/4412888-financials-are-back-style,BAC, Seeking Alpha,,,,,
771,"Wed, 10 Mar 2021 08:00:00 GMT",Nvidia: Sheer Computing Power At A Bargain Price - Seeking Alpha,https://seekingalpha.com/article/4412826-nvidia-sheer-computing-power-bargain-price,NVDA, Seeking Alpha,,,,,
772,"Wed, 10 Mar 2021 08:00:00 GMT",Nvidia's Stock Isn't Likely To Return To Its Highs Anytime Soon - Seeking Alpha,https://seekingalpha.com/article/4412880-nvidia-stock-not-likely-to-return-to-highs-anytime-soon,NVDA, Seeking Alpha,,,,,
773,"Wed, 10 Mar 2021 08:00:00 GMT","CPI, Bond Sales, Roblox IPO and Oracle - What's up in Markets By Investing.com - Investing.com",https://www.investing.com/news/economy/cpi-bond-sales-roblox-ipo-and-oracle--whats-up-in-markets-2442293,ORCL, Investing.com,,,,,
774,"Tue, 09 Mar 2021 08:00:00 GMT",Bank Of America Is Not A Compelling Value - Seeking Alpha,https://seekingalpha.com/article/4412413-bank-of-america-is-not-compelling-value,BAC, Seeking Alpha,,,,,
775,"Tue, 09 Mar 2021 08:00:00 GMT",Microsoft Stock Split: When It Might Happen Again And What You Need To Know - Seeking Alpha,https://seekingalpha.com/article/4412443-microsoft-stock-split-will-one-happen-2021,MSFT, Seeking Alpha,,,,,
776,"Mon, 08 Mar 2021 08:00:00 GMT",Apple: Don't Fear The Pullback - Seeking Alpha,https://seekingalpha.com/article/4412252-apple-dont-fear-pullback,AAPL, Seeking Alpha,,,,,
777,"Mon, 08 Mar 2021 08:00:00 GMT",Amazon: Lessons About Moats And Visionary Leaders - Seeking Alpha,https://seekingalpha.com/article/4412226-amazon-lessons-moats-and-visionary-leaders,AMZN, Seeking Alpha,,,,,
778,"Sun, 07 Mar 2021 08:00:00 GMT",Invesco QQQ ETF: I'd Buy The Dip Twice - Seeking Alpha,https://seekingalpha.com/article/4412095-invesco-qqq-trust-etf-buy-dip-twice,ADBE, Seeking Alpha,,,,,
779,"Sun, 07 Mar 2021 08:00:00 GMT","3 Stocks To Watch In The Coming Week: Tesla, Oracle, JD.Com - Investing.com",https://www.investing.com/analysis/3-stocks-to-watch-in-the-coming-week-tesla-oracle-jdcom-200565493,ORCL, Investing.com,,,,,
780,"Sat, 06 Mar 2021 08:00:00 GMT","Stocks To Watch: Spotlight On DraftKings, 5G Carriers And Roblox - Seeking Alpha",https://seekingalpha.com/article/4411970-stocks-to-watch-spotlight-on-draftkings-5g-carriers-and-roblox,ORCL, Seeking Alpha,,,,,
781,"Thu, 04 Mar 2021 08:00:00 GMT",When To Buy Apple - Seeking Alpha,https://seekingalpha.com/article/4411287-apple-when-to-buy,AAPL, Seeking Alpha,,,,,
782,"Thu, 04 Mar 2021 08:00:00 GMT",Oracle (ORCL) to Report Q3 Results: Wall Street Expects Earnings Growth - Investing.com,https://www.investing.com/analysis/oracle-orcl-to-report-q3-results-wall-street-expects-earnings-growth-200565023,ORCL, Investing.com,,,,,
783,"Tue, 02 Mar 2021 08:00:00 GMT",Inflation Is Bad For Banks But It Doesn't Mean You Should Ignore Citigroup - Seeking Alpha,https://seekingalpha.com/article/4410660-citigroup-favorite-major-bank-when-inflation-comes,BAC, Seeking Alpha,,,,,
784,"Tue, 02 Mar 2021 08:00:00 GMT",Microsoft: 2021 Top Pick Still Has Room To Grow - Seeking Alpha,https://seekingalpha.com/article/4410493-microsoft-2021-top-pick-still-room-to-grow,MSFT, Seeking Alpha,,,,,
785,"Mon, 01 Mar 2021 08:00:00 GMT",10 Best Mortgage Stocks To Buy Now - Yahoo Finance,https://finance.yahoo.com/news/10-best-mortgage-stocks-buy-154349145.html,BAC, Yahoo Finance,,,,,
786,"Mon, 01 Mar 2021 08:00:00 GMT",Will Jane Fraser Fix Citigroup's Problems? - Seeking Alpha,https://seekingalpha.com/article/4410276-will-jane-fraser-fix-citigroups-problems,BAC, Seeking Alpha,,,,,
787,"Mon, 01 Mar 2021 08:00:00 GMT",Blackbaud: No Reason To Be Invested - Seeking Alpha,https://seekingalpha.com/article/4410255-blackbaud-no-reason-to-be-invested,CRM, Seeking Alpha,,,,,
788,"Mon, 01 Mar 2021 08:00:00 GMT",Zoom quarterly sales surge 369% as work-from-home extends into early 2021 - Yahoo Finance,https://finance.yahoo.com/news/zoom-reports-q4-earnings-results-155110759.html,MSFT, Yahoo Finance,,,,,
789,"Mon, 01 Mar 2021 08:00:00 GMT",Visa’s Mission to Digitally Enable Small Businesses Gains Momentum Across Europe - Yahoo Finance,https://finance.yahoo.com/news/visa-mission-digitally-enable-small-090000500.html,V, Yahoo Finance,,,,,
790,"Sun, 28 Feb 2021 08:00:00 GMT","Respectfully, Mr. Buffett, What Were You Thinking? - Seeking Alpha",https://seekingalpha.com/article/4410148-berkshire-hathaway-buffett-what-you-thinking,BAC, Seeking Alpha,,,,,
791,"Fri, 26 Feb 2021 08:00:00 GMT",Amazon Gains A Big Advantage Over Walmart - Seeking Alpha,https://seekingalpha.com/article/4409400-amazon-gains-big-advantage-over-walmart,AMZN, Seeking Alpha,,,,,
792,"Fri, 26 Feb 2021 08:00:00 GMT",XLF: A Financial ETF And Its Biggest Holdings - Seeking Alpha,https://seekingalpha.com/article/4409589-this-financial-etf-expects-12-growth,BAC, Seeking Alpha,,,,,
793,"Fri, 26 Feb 2021 08:00:00 GMT",Salesforce Is A Great Company But It's Hard To Justify The Valuation - Seeking Alpha,https://seekingalpha.com/article/4409266-salesforce-is-great-company-hard-to-justify-valuation,CRM, Seeking Alpha,,,,,
794,"Thu, 25 Feb 2021 08:00:00 GMT",Apple: First Buying Opportunity In Months - Seeking Alpha,https://seekingalpha.com/article/4408768-apple-first-buying-opportunity-in-months,AAPL, Seeking Alpha,,,,,
795,"Thu, 25 Feb 2021 08:00:00 GMT",DataJoy raises $6M seed to help SaaS companies track key business metrics - TechCrunch,https://techcrunch.com/2021/02/25/datajoy-raises-6m-seed-to-help-saas-companies-track-key-business-metrics/,CRM, TechCrunch,,,,,
796,"Thu, 25 Feb 2021 08:00:00 GMT",Robinhood sees 6M new crypto traders to start the year - Fox Business,https://www.foxbusiness.com/markets/robinhood-sees-six-million-new-crypto-traders-in-first-two-months-of-2021,MA, Fox Business,,,,,
797,"Thu, 25 Feb 2021 08:00:00 GMT",Microsoft: Enough For Now - Seeking Alpha,https://seekingalpha.com/article/4409184-microsoft-enough-for-now,MSFT, Seeking Alpha,,,,,
798,"Thu, 25 Feb 2021 08:00:00 GMT","Nvidia Is A Combination Of Dividend Growth And Growth, But Even After Q4, Valuation Is Challenging - Seeking Alpha",https://seekingalpha.com/article/4408898-nvidia-growth-challenging,NVDA, Seeking Alpha,,,,,
799,"Thu, 25 Feb 2021 08:00:00 GMT",Nvidia's Stock Declines May Have Only Just Begun - Seeking Alpha,https://seekingalpha.com/article/4409011-nvidias-stock-declines-may-only-just-begun,NVDA, Seeking Alpha,,,,,
800,"Wed, 24 Feb 2021 08:00:00 GMT",Workday SaaS Reopening Trade - Seeking Alpha,https://seekingalpha.com/article/4408643-workday-saas-reopening-trade,ORCL, Seeking Alpha,,,,,
801,"Tue, 23 Feb 2021 08:00:00 GMT",Is Amazon Still A Good Stock To Buy With Jeff Bezos Retiring? - Seeking Alpha,https://seekingalpha.com/article/4408260-is-amzn-good-stock-to-buy-jeff-bezos-leaving,AMZN, Seeking Alpha,,,,,
802,"Tue, 23 Feb 2021 08:00:00 GMT",Buy Salesforce (CRM) Ahead of Q4 Earnings as Tech Stocks Slip? - Investing.com,https://www.investing.com/analysis/buy-salesforce-crm-ahead-of-q4-earnings-as-tech-stocks-slip-200562526,CRM, Investing.com,,,,,
803,"Mon, 22 Feb 2021 08:00:00 GMT",Apple: Weakness Far From Over As Yield Pressures Rise - Seeking Alpha,https://seekingalpha.com/article/4408066-apple-weakness-far-from-over-yield-pressures-rise,AAPL, Seeking Alpha,,,,,
804,"Mon, 22 Feb 2021 08:00:00 GMT",Nvidia: The Post-COVID Outlook - Seeking Alpha,https://seekingalpha.com/article/4408049-nvidia-post-covid-outlook,NVDA, Seeking Alpha,,,,,
805,"Mon, 22 Feb 2021 08:00:00 GMT",Oracle Deserves More Attention - Seeking Alpha,https://seekingalpha.com/article/4408058-oracle-deserves-attention,ORCL, Seeking Alpha,,,,,
806,"Sun, 21 Feb 2021 08:00:00 GMT","1 Stock To Buy, 1 Stock To Dump When Markets Open: Palantir, Apple - Investing.com",https://www.investing.com/analysis/1-stock-to-buy-1-stock-to-dump-when-markets-open-palantir-apple-200562188,AAPL, Investing.com,,,,,
807,"Sun, 21 Feb 2021 08:00:00 GMT",Okta Will Remain A Leader This Decade - Seeking Alpha,https://seekingalpha.com/article/4407771-okta-will-remain-leader-this-decade,ORCL, Seeking Alpha,,,,,
808,"Fri, 19 Feb 2021 08:00:00 GMT",Nvidia Acquiring ARM - More Minuses Than Pluses - Seeking Alpha,https://seekingalpha.com/article/4407621-nvidia-acquiring-arm-minuses-pluses,NVDA, Seeking Alpha,,,,,
809,"Thu, 18 Feb 2021 08:00:00 GMT",Apple Stock Split: When It Might Happen Again And What You Need To Know - Seeking Alpha,https://seekingalpha.com/article/4407175-apple-stock-split-may-happen-again-what-to-know,AAPL, Seeking Alpha,,,,,
810,"Thu, 18 Feb 2021 08:00:00 GMT",Bank Of America: Poised To Rally On The Back Of Biden's Green Wave And Early ESG Investments - Seeking Alpha,https://seekingalpha.com/article/4406951-bank-of-america-poised-to-rally-on-back-of-green-wave-and-early-esg-investments,BAC, Seeking Alpha,,,,,
811,"Thu, 18 Feb 2021 08:00:00 GMT",Intel Core i3-10100 Review - PCMag,https://www.pcmag.com/reviews/intel-core-i3-10100,CRM, PCMag,,,,,
812,"Thu, 18 Feb 2021 08:00:00 GMT",Intel Core i3-10100 Review - PCMag,https://www.pcmag.com/reviews/intel-core-i3-10100,NVDA, PCMag,,,,,
813,"Wed, 17 Feb 2021 08:00:00 GMT",Adobe: A Money-Generating Machine With A Reasonable Valuation - Seeking Alpha,https://seekingalpha.com/article/4406836-adobe-money-generating-machine-reasonable-valuation,ADBE, Seeking Alpha,,,,,
814,"Wed, 17 Feb 2021 08:00:00 GMT",7 Reasons I'm Investing $1 Million Into Amazon - Seeking Alpha,https://seekingalpha.com/article/4406570-7-reasons-i-am-investing-1-million-into-amazon,AMZN, Seeking Alpha,,,,,
815,"Wed, 17 Feb 2021 08:00:00 GMT",7 Reasons I'm Investing $1 Million Into Amazon - Seeking Alpha,https://seekingalpha.com/article/4406570-7-reasons-i-am-investing-1-million-into-amazon,MA, Seeking Alpha,,,,,
816,"Tue, 16 Feb 2021 08:00:00 GMT",Adobe: A Digital Revolution Leader - Seeking Alpha,https://seekingalpha.com/article/4406464-adobe-digital-revolution-leader,ADBE, Seeking Alpha,,,,,
817,"Tue, 16 Feb 2021 08:00:00 GMT",Google Vs. Amazon Stock: Which Is The Better Buy - Seeking Alpha,https://seekingalpha.com/article/4406388-google-vs-amazon-stock-which-is-better-buy,AMZN, Seeking Alpha,,,,,
818,"Tue, 16 Feb 2021 08:00:00 GMT",Mastercard Is A Great Dividend Growth Company - Seeking Alpha,https://seekingalpha.com/article/4406271-mastercard-great-dividend-growth-company,MA, Seeking Alpha,,,,,
819,"Tue, 16 Feb 2021 08:00:00 GMT",Mastercard Is A Great Dividend Growth Company - Seeking Alpha,https://seekingalpha.com/article/4406271-mastercard-great-dividend-growth-company,V, Seeking Alpha,,,,,
820,"Mon, 15 Feb 2021 08:00:00 GMT",Sell Apple And Buy Alphabet Lookback: Why Valuation Matters - Seeking Alpha,https://seekingalpha.com/article/4406209-sell-apple-and-buy-alphabet-lookback-why-valuation-matters,AAPL, Seeking Alpha,,,,,
821,"Mon, 15 Feb 2021 08:00:00 GMT",Adobe Stock: Here's Why It Is Undervalued Despite High Valuation Multiples - Seeking Alpha,https://seekingalpha.com/article/4406121-adobe-stock-is-undervalued-despite-high-valuation-multiples,ADBE, Seeking Alpha,,,,,
822,"Sun, 14 Feb 2021 08:00:00 GMT","Adobe: Workfront Acquisition Is Positive, Both For Top- And Bottom-Line - Seeking Alpha",https://seekingalpha.com/article/4406075-adobe-workfront-acquisition-is-positive-for-top-line-and-bottom-line,ADBE, Seeking Alpha,,,,,
823,"Sun, 14 Feb 2021 08:00:00 GMT",What It Takes For Amazon To Go To The Moon - Seeking Alpha,https://seekingalpha.com/article/4406047-what-takes-for-amazon-to-go-to-moon,AMZN, Seeking Alpha,,,,,
824,"Sun, 14 Feb 2021 08:00:00 GMT",Amazon Is Putting Up Amazing Numbers - Seeking Alpha,https://seekingalpha.com/article/4406049-amazon-is-putting-up-amazing-numbers,AMZN, Seeking Alpha,,,,,
825,"Fri, 12 Feb 2021 08:00:00 GMT",HubSpot: Strong Earnings Figures But I See Weaker-Than-Average Gains In The Coming Quarter - Seeking Alpha,https://seekingalpha.com/article/4405864-hubspot-strong-earnings-figures-weaker-outlook,CRM, Seeking Alpha,,,,,
826,"Wed, 10 Feb 2021 08:00:00 GMT",Accord launches B2B sales platform with $6M seed - TechCrunch,https://techcrunch.com/2021/02/10/accord-launches-b2b-sales-platform-with-6m-seed/,CRM, TechCrunch,,,,,
827,"Tue, 09 Feb 2021 08:00:00 GMT","Dropbox: Substantial Upside Remains, Even After Rally - Seeking Alpha",https://seekingalpha.com/article/4404540-dropbox-substantial-upside-remains-even-after-rally,ORCL, Seeking Alpha,,,,,
828,"Mon, 08 Feb 2021 08:00:00 GMT",Northrop Grumman: A Defense Major Still On Sale - Seeking Alpha,https://seekingalpha.com/article/4404405-northrop-grumman-defense-major-still-on-sale,BAC, Seeking Alpha,,,,,
829,"Mon, 08 Feb 2021 08:00:00 GMT",Microsoft: Leading The Cloud Software Market - Seeking Alpha,https://seekingalpha.com/article/4404292-microsoft-leading-cloud-software-market,MSFT, Seeking Alpha,,,,,
830,"Mon, 08 Feb 2021 08:00:00 GMT","Oracle: Not Flashy, But A Portfolio Winner - Seeking Alpha",https://seekingalpha.com/article/4404294-oracle-not-flashy-portfolio-winner,ORCL, Seeking Alpha,,,,,
831,"Sat, 06 Feb 2021 08:00:00 GMT",Cheniere Energy: A World Leader In LNG In A Time Of Need - Seeking Alpha,https://seekingalpha.com/article/4404060-cheniere-energy-world-leader-in-lng-in-time-of-need,BAC, Seeking Alpha,,,,,
832,"Fri, 05 Feb 2021 08:00:00 GMT",Why VMware Could Double From Its Current Levels - Seeking Alpha,https://seekingalpha.com/article/4403758-why-vmware-double-from-current-levels,ORCL, Seeking Alpha,,,,,
833,"Thu, 04 Feb 2021 08:00:00 GMT","Amazon: Blowout Earnings, Jeff Bezos Stepping Down, And A Path To $7,000 In 2025 - Seeking Alpha",https://seekingalpha.com/article/4403060-amazon-blowout-earnings-jeff-bezos-stepping-down-and-path-to-7000-in-2025,AMZN, Seeking Alpha,,,,,
834,"Thu, 04 Feb 2021 08:00:00 GMT","Stock market news live updates: S&P 500 rises for a fourth straight day, reaching record closing high - Yahoo Finance",https://finance.yahoo.com/news/stock-market-news-live-updates-february-4-2021-231430757.html,V, Yahoo Finance,,,,,
835,"Thu, 04 Feb 2021 08:00:00 GMT",PayPal: Very Strong Results And A Cheaply Valued Stock - Seeking Alpha,https://seekingalpha.com/article/4403279-paypal-strong-results-and-cheaply-valued-stock,V, Seeking Alpha,,,,,
836,"Wed, 03 Feb 2021 08:00:00 GMT",Apple Flexes Financial Muscle - Seeking Alpha,https://seekingalpha.com/article/4403099-apple-flexes-financial-muscle,AAPL, Seeking Alpha,,,,,
837,"Wed, 03 Feb 2021 08:00:00 GMT",Amazon Stock Faces Massive Challenges As AWS Disappoints - Seeking Alpha,https://seekingalpha.com/article/4403100-amazon-stock-faces-massive-challenges-aws-disappoints,AMZN, Seeking Alpha,,,,,
838,"Wed, 03 Feb 2021 08:00:00 GMT",Amazon: Surprising Earnings And More Surprising Reaction - Seeking Alpha,https://seekingalpha.com/article/4403032-amazon-surprising-earnings-and-surprising-reaction,AMZN, Seeking Alpha,,,,,
839,"Tue, 02 Feb 2021 08:00:00 GMT",Adobe: Why This Stock Is Worth Considering - Seeking Alpha,https://seekingalpha.com/article/4402638-adobe-why-this-stock-is-worth-considering,ADBE, Seeking Alpha,,,,,
840,"Tue, 02 Feb 2021 08:00:00 GMT",Microsoft Will Chase Down Apple's Market Cap Because Of The Cloud - Seeking Alpha,https://seekingalpha.com/article/4402509-microsoft-will-chase-down-apples-market-cap-because-of-cloud,MSFT, Seeking Alpha,,,,,
841,"Tue, 02 Feb 2021 08:00:00 GMT",Nvidia: Arm Acquisition Will Increase Share Price By 18% - Seeking Alpha,https://seekingalpha.com/article/4402456-nvidia-arm-acquisition-will-increase-share-price-18-percent,NVDA, Seeking Alpha,,,,,
842,"Mon, 01 Feb 2021 08:00:00 GMT",Amazon: The Empire Keeps Growing - Seeking Alpha,https://seekingalpha.com/article/4402527-amazon-empire-keeps-growing,AMZN, Seeking Alpha,,,,,
843,"Mon, 01 Feb 2021 08:00:00 GMT",What Does Salesforce's Stock Forecast Look Like For 2021 - Seeking Alpha,https://seekingalpha.com/article/4402475-what-salesforces-stock-forecast-look-like-for-2021,CRM, Seeking Alpha,,,,,
844,"Sun, 31 Jan 2021 08:00:00 GMT",5 Reasons Amazon Is An Ultimate Rich Retirement Dream Stock - Seeking Alpha,https://seekingalpha.com/article/4402199-5-reasons-amazon-is-ultimate-rich-retirement-dream-stock,AMZN, Seeking Alpha,,,,,
845,"Fri, 29 Jan 2021 08:00:00 GMT",Ally Financial Is Too Cheap At 8.5x Earnings And 1x Tangible Book Value - Seeking Alpha,https://seekingalpha.com/article/4401631-ally-financial-is-too-cheap-8_5x-earnings-and-1x-tangible-book-value,BAC, Seeking Alpha,,,,,
846,"Fri, 29 Jan 2021 08:00:00 GMT",Microsoft: $2 Trillion As The First Target. And This Is Not My Subjective Opinion - Seeking Alpha,https://seekingalpha.com/article/4402013-microsoft-2-trillion-first-target-and-this-is-not-subjective-opinion,MSFT, Seeking Alpha,,,,,
847,"Thu, 28 Jan 2021 08:00:00 GMT",Apple Reports A True Blockbuster - Seeking Alpha,https://seekingalpha.com/article/4401881-apple-reports-true-blockbuster,AAPL, Seeking Alpha,,,,,
848,"Thu, 28 Jan 2021 08:00:00 GMT",Apple's Blockbuster Results Hurt By Lack Of Guidance - Seeking Alpha,https://seekingalpha.com/article/4401636-apples-blockbuster-results-hurt-lack-of-guidance,AAPL, Seeking Alpha,,,,,
849,"Thu, 28 Jan 2021 08:00:00 GMT","Mastercard Earnings, Revenue Beat in Q4 By Investing.com - Investing.com",https://www.investing.com/news/stock-market-news/mastercard-earnings-revenue-beat-in-q4-2401798,MA, Investing.com,,,,,
850,"Wed, 27 Jan 2021 08:00:00 GMT",Apple Facing Massive Expectations - Seeking Alpha,https://seekingalpha.com/article/4401210-apple-facing-massive-expectations,AAPL, Seeking Alpha,,,,,
851,"Wed, 27 Jan 2021 08:00:00 GMT",Why I Don't Regret Selling Apple At This Time Last Year - Seeking Alpha,https://seekingalpha.com/article/4401437-why-i-dont-regret-selling-apple-this-time-last-year,AAPL, Seeking Alpha,,,,,
852,"Wed, 27 Jan 2021 08:00:00 GMT","Microsoft Earnings Review: Flawless, A Top Pick For 2021 - Seeking Alpha",https://seekingalpha.com/article/4401407-microsoft-earnings-review-flawless-top-pick-for-2021,MSFT, Seeking Alpha,,,,,
853,"Tue, 26 Jan 2021 08:00:00 GMT",HubSpot: Poised For Continued Upside - Seeking Alpha,https://seekingalpha.com/article/4401019-hubspot-poised-for-continued-upside,CRM, Seeking Alpha,,,,,
854,"Tue, 26 Jan 2021 08:00:00 GMT",Microsoft blows away Q2 expectations on cloud and personal computing strength - Yahoo Finance,https://finance.yahoo.com/news/microsoft-earnings-q2-2021-145840911.html,MSFT, Yahoo Finance,,,,,
855,"Mon, 25 Jan 2021 08:00:00 GMT",Apple's Stock May Soar In The Weeks Following Quarterly Results - Seeking Alpha,https://seekingalpha.com/article/4400815-apples-stock-may-soar-in-weeks-following-quarterly-results,AAPL, Seeking Alpha,,,,,
856,"Mon, 25 Jan 2021 08:00:00 GMT",Bank Of America: Buy When Others Fear The Impact Of Low Rates - Seeking Alpha,https://seekingalpha.com/article/4400484-bank-of-america-buy-when-others-fear-impact-of-low-rates,BAC, Seeking Alpha,,,,,
857,"Mon, 25 Jan 2021 08:00:00 GMT",Visa Vs. Mastercard: Battle Of The Payment Giants - Seeking Alpha,https://seekingalpha.com/article/4400716-visa-vs-mastercard-battle-of-payment-giants,BAC, Seeking Alpha,,,,,
858,"Mon, 25 Jan 2021 08:00:00 GMT",Visa Vs. Mastercard: Battle Of The Payment Giants - Seeking Alpha,https://seekingalpha.com/article/4400716-visa-vs-mastercard-battle-of-payment-giants,MA, Seeking Alpha,,,,,
859,"Mon, 25 Jan 2021 08:00:00 GMT",Visa Vs. Mastercard: Battle Of The Payment Giants - Seeking Alpha,https://seekingalpha.com/article/4400716-visa-vs-mastercard-battle-of-payment-giants,V, Seeking Alpha,,,,,
860,"Sun, 24 Jan 2021 08:00:00 GMT",Apple Or Microsoft Stock: The Better Investment - Seeking Alpha,https://seekingalpha.com/article/4400645-microsoft-apple,AAPL, Seeking Alpha,,,,,
861,"Sun, 24 Jan 2021 08:00:00 GMT","Is Visa Stock A Buy, Sell, Or Hold: What You Need To Know - Seeking Alpha",https://seekingalpha.com/article/4400648-is-visa-stock-buy-sell-hold-what-you-need-to-know,MA, Seeking Alpha,,,,,
862,"Sun, 24 Jan 2021 08:00:00 GMT",Apple Or Microsoft Stock: The Better Investment - Seeking Alpha,https://seekingalpha.com/article/4400645-microsoft-apple,MSFT, Seeking Alpha,,,,,
863,"Sun, 24 Jan 2021 08:00:00 GMT","1 Stock To Buy, 1 Stock To Dump When Markets Open: Microsoft, American Airlines - Investing.com",https://www.investing.com/analysis/1-stock-to-buy-1-stock-to-dump-when-markets-open-microsoft-american-airlines-200556856,MSFT, Investing.com,,,,,
864,"Sun, 24 Jan 2021 08:00:00 GMT","Is Visa Stock A Buy, Sell, Or Hold: What You Need To Know - Seeking Alpha",https://seekingalpha.com/article/4400648-is-visa-stock-buy-sell-hold-what-you-need-to-know,V, Seeking Alpha,,,,,
865,"Sat, 23 Jan 2021 08:00:00 GMT",Amazon Will Be The Dividend Star Of The Coming Decade - Seeking Alpha,https://seekingalpha.com/article/4400572-amazon-will-be-dividend-star-of-coming-decade,AMZN, Seeking Alpha,,,,,
866,"Fri, 22 Jan 2021 08:00:00 GMT",We Believe Salesforce's Acquisition Of Slack Is Key To Achieving Its Ambition - Seeking Alpha,https://seekingalpha.com/article/4400422-believe-salesforces-acquisition-of-slack-is-key-to-achieving-ambition,CRM, Seeking Alpha,,,,,
867,"Fri, 22 Jan 2021 08:00:00 GMT",We Believe Salesforce's Acquisition Of Slack Is Key To Achieving Its Ambition - Seeking Alpha,https://seekingalpha.com/article/4400422-believe-salesforces-acquisition-of-slack-is-key-to-achieving-ambition,ORCL, Seeking Alpha,,,,,
868,"Wed, 20 Jan 2021 08:00:00 GMT","Apple Stock: Buy, Sell, Or Hold? - Seeking Alpha",https://seekingalpha.com/article/4399892-apple-stock-buy-sell-hold,AAPL, Seeking Alpha,,,,,
869,"Wed, 20 Jan 2021 08:00:00 GMT","Bank Of America: Resilience In 2020, Earnings Rebound Ahead - Seeking Alpha",https://seekingalpha.com/article/4400009-bank-of-america-resilience-in-2020-earnings-rebound-ahead,BAC, Seeking Alpha,,,,,
870,"Wed, 20 Jan 2021 08:00:00 GMT",VMware: Buy The Dip - Seeking Alpha,https://seekingalpha.com/article/4399904-vmware-buy-dip,ORCL, Seeking Alpha,,,,,
871,"Tue, 19 Jan 2021 08:00:00 GMT",Microsoft bets on GM’s Cruise while Amazon and others back Rivian amid electric vehicle boom - Yahoo Finance,https://finance.yahoo.com/news/microsoft-bets-on-g-ms-cruise-while-amazon-and-others-back-rivian-amid-electric-vehicle-boom-174013887.html,MSFT, Yahoo Finance,,,,,
872,"Thu, 14 Jan 2021 08:00:00 GMT",What To Expect From Bank Of America - Seeking Alpha,https://seekingalpha.com/article/4398883-what-to-expect-from-bank-of-america,BAC, Seeking Alpha,,,,,
873,"Thu, 14 Jan 2021 08:00:00 GMT",Microsoft Is Stuck In The Price Doldrums - Seeking Alpha,https://seekingalpha.com/article/4399020-microsoft-is-stuck-in-price-doldrums,MSFT, Seeking Alpha,,,,,
874,"Thu, 14 Jan 2021 08:00:00 GMT",The Nvidia-ARM Deal Will Likely Be Shot Down - Seeking Alpha,https://seekingalpha.com/article/4398948-nvidia-arm-deal-will-likely-be-shot-down,NVDA, Seeking Alpha,,,,,
875,"Wed, 13 Jan 2021 08:00:00 GMT",Mastercard Looks Impaired - Seeking Alpha,https://seekingalpha.com/article/4398709-mastercard-looks-impaired,MA, Seeking Alpha,,,,,
876,"Wed, 13 Jan 2021 08:00:00 GMT",Microsoft: 4 Different Types Of Valuation Say 'Buy' - Seeking Alpha,https://seekingalpha.com/article/4398771-microsoft-4-different-types-of-valuation-say-buy,MSFT, Seeking Alpha,,,,,
877,"Wed, 13 Jan 2021 08:00:00 GMT",Gain Exposure To Microsoft Stock Via These 2 ETFs - Investing.com,https://www.investing.com/analysis/gain-exposure-to-microsoft-stock--via-these-2-etfs-200555687,MSFT, Investing.com,,,,,
878,"Wed, 13 Jan 2021 08:00:00 GMT",Mastercard Looks Impaired - Seeking Alpha,https://seekingalpha.com/article/4398709-mastercard-looks-impaired,V, Seeking Alpha,,,,,
879,"Tue, 12 Jan 2021 08:00:00 GMT",Citigroup Or Bank Of America In 2021: Stay The Course With Citi Unless Rates Rise - Seeking Alpha,https://seekingalpha.com/article/4398554-citigroup-bank-of-america-in-2021-stay-course-citi-unless-rates-rise,BAC, Seeking Alpha,,,,,
880,"Tue, 12 Jan 2021 08:00:00 GMT",Salesforce Is A Core Holding In Our Cloud Decade Portfolio - Seeking Alpha,https://seekingalpha.com/article/4398512-salesforce-is-core-holding-in-cloud-decade-portfolio,CRM, Seeking Alpha,,,,,
881,"Tue, 12 Jan 2021 08:00:00 GMT",Verb Technology: An Interesting SaaS Marketing Play - Seeking Alpha,https://seekingalpha.com/article/4398496-verb-technology-interesting-saas-marketing-play,CRM, Seeking Alpha,,,,,
